"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2011年3月8日","166.89","169.39","169.71","166.72","4.22M","-1.30%"
"2011年3月7日","169.08","171.92","172.09","166.24","5.93M","-1.51%"
"2011年3月4日","171.67","172.62","172.75","169.51","4.92M","-0.65%"
"2011年3月3日","172.79","173.71","174.46","172.05","4.14M","0.45%"
"2011年3月2日","172.02","169.09","173.30","168.35","5.19M","1.52%"
"2011年3月1日","169.44","173.53","173.96","168.67","5.85M","-2.22%"
"2011年2月28日","173.29","173.91","175.89","172.15","6.79M","-2.23%"
"2011年2月25日","177.24","178.95","180.75","177.10","4.19M","-0.29%"
"2011年2月24日","177.75","176.86","179.75","174.56","4.66M","0.61%"
"2011年2月23日","176.68","180.25","181.15","174.39","5.49M","-2.07%"
"2011年2月22日","180.42","183.68","184.72","179.32","5.64M","-3.26%"
"2011年2月18日","186.50","187.54","188.50","185.13","4.18M","-0.67%"
"2011年2月17日","187.76","185.77","189.09","185.31","3.43M","0.61%"
"2011年2月16日","186.62","189.77","190.00","186.35","4.63M","-1.27%"
"2011年2月15日","189.03","188.73","190.49","188.25","3.89M","-0.73%"
"2011年2月14日","190.42","189.25","191.40","188.35","4.07M","0.62%"
"2011年2月11日","189.25","185.56","189.50","185.37","4.50M","1.63%"
"2011年2月10日","186.21","184.39","187.24","183.60","5.33M","0.49%"
"2011年2月9日","185.30","183.15","186.47","182.26","8.32M","1.22%"
"2011年2月8日","183.06","176.66","183.11","176.59","7.80M","3.76%"
"2011年2月7日","176.43","176.15","177.55","174.77","5.26M","0.28%"
"2011年2月4日","175.93","174.00","177.19","173.75","4.35M","1.28%"
"2011年2月3日","173.71","173.50","174.67","171.95","3.68M","0.10%"
"2011年2月2日","173.53","171.42","175.20","170.87","4.55M","0.83%"
"2011年2月1日","172.11","170.52","173.10","169.51","5.09M","1.46%"
